account_id,marketing_channel,sharp_yn,country_group,account_open_year,account_open_month,sharp_flag
17953,Affiliates,N,United Kingdom,2018,6,0
17954,Direct,N,United Kingdom,2018,4,0
17955,PPC (inc Competitor),N,United Kingdom,2018,4,0
17956,Direct,N,Ireland,2018,7,0
17957,PPC (inc Competitor),N,United Kingdom,2018,4,0
17958,PPC Brand,N,United Kingdom,2018,9,0
17959,Direct,N,Ireland,2018,9,0
17960,Direct,N,United Kingdom,2018,7,0
17961,Direct,N,United Kingdom,2018,7,0
17962,PPC (inc Competitor),N,United Kingdom,2018,3,0
17963,Affiliates,N,United Kingdom,2018,3,0
17964,PPC Brand,N,United Kingdom,2018,6,0
17965,PPC Brand,N,United Kingdom,2018,8,0
17966,Direct,N,United Kingdom,2018,4,0
17967,PPC Brand,N,United Kingdom,2018,3,0
17968,Social,N,United Kingdom,2018,6,0
17969,Affiliates,Y,United Kingdom,2017,4,1
17970,Direct,Y,United Kingdom,2002,5,1
17971,Direct,N,United Kingdom,2006,6,0
17972,Affiliates,Y,United Kingdom,2018,5,1
17973,Direct,N,Ireland,2003,4,0
17974,PPC Brand,N,Ireland,2016,9,0
17975,Affiliates,N,United Kingdom,2016,8,0
17976,PPC (inc Competitor),N,Ireland,2009,3,0
17977,Display,N,Ireland,2017,3,0
17978,Direct,N,Ireland,2009,3,0
17979,Affiliates,N,Ireland,2014,12,0
17980,PPC Brand,N,Ireland,2015,3,0
17981,PPC (inc Competitor),N,Ireland,2018,1,0
17982,Social,N,United Kingdom,2016,6,0
17983,PPC (inc Competitor),N,United Kingdom,2017,4,0
17984,PPC Brand,N,United Kingdom,2010,8,0
17985,SEO,Y,Ireland,2011,6,1
17986,Direct,N,United Kingdom,2018,4,0
17987,Direct,N,United Kingdom,2018,5,0
17988,Affiliates,Y,United Kingdom,2017,3,1
17989,PPC (inc Competitor),N,United Kingdom,2016,4,0
17990,PPC (inc Competitor),N,United Kingdom,2018,4,0
17991,PPC Brand,N,United Kingdom,2018,4,0
17992,Affiliates,Y,United Kingdom,2007,10,1
17993,Direct,Y,United Kingdom,2015,3,1
17994,Direct,N,United Kingdom,2016,4,0
17995,PPC Brand,N,Ireland,2015,4,0
17996,SEO,N,United Kingdom,2018,10,0
17997,Affiliates,N,United Kingdom,2012,2,0
17998,Affiliates,N,United Kingdom,2018,3,0
17999,PPC Brand,N,United Kingdom,2016,8,0
18000,Affiliates,N,United Kingdom,2018,12,0
18001,SEO,N,United Kingdom,2015,7,0
18002,Affiliates,N,United Kingdom,2014,4,0
18003,Affiliates,Y,United Kingdom,2015,10,1
18004,Other,Y,Ireland,2002,3,1
18005,SEO,N,Ireland,2016,7,0
18006,Direct,N,Ireland,2012,7,0
18007,Direct,Y,United Kingdom,2018,6,1
18008,PPC Brand,Y,United Kingdom,2016,5,1
18009,Affiliates,N,Ireland,2010,9,0
18010,PPC Brand,N,United Kingdom,2014,6,0
18011,PPC Brand,N,Ireland,2018,10,0
18012,Affiliates,N,United Kingdom,2014,4,0
18013,SEO,N,United Kingdom,2010,6,0
18014,Direct,N,Ireland,2008,8,0
18015,PPC Brand,N,United Kingdom,2018,10,0
18016,Direct,Y,United Kingdom,2016,1,1
18017,Direct,N,United Kingdom,2018,7,0
18018,SEO,Y,United Kingdom,2014,3,1
18019,SEO,N,United Kingdom,2010,6,0
18020,PPC Brand,N,United Kingdom,2017,9,0
18021,Direct,Y,United Kingdom,2017,3,1
18022,Direct,N,United Kingdom,2012,9,0
18023,Direct,Y,United Kingdom,2018,6,1
18024,Direct,Y,Ireland,2008,3,1
18025,PPC Brand,Y,United Kingdom,2018,12,1
18026,Affiliates,N,United Kingdom,2010,2,0
18027,Direct,Y,United Kingdom,2016,12,1
18028,Affiliates,Y,Other,2018,2,1
18029,Affiliates,Y,United Kingdom,2006,6,1
18030,SEO,N,United Kingdom,2014,5,0
18031,Affiliates,N,United Kingdom,2013,7,0
18032,Direct,N,United Kingdom,2015,3,0
18033,PPC Brand,N,United Kingdom,2018,4,0
18034,Direct,N,United Kingdom,2005,4,0
18035,PPC (inc Competitor),N,United Kingdom,2014,3,0
18036,Direct,N,United Kingdom,2014,4,0
18037,PPC (inc Competitor),N,United Kingdom,2013,4,0
18038,PPC Brand,Y,United Kingdom,2018,6,1
18039,PPC (inc Competitor),N,United Kingdom,2013,4,0
18040,Social,N,United Kingdom,2016,4,0
18041,Affiliates,Y,United Kingdom,2011,2,1
18042,Direct,N,United Kingdom,2015,4,0
18043,PPC (inc Competitor),N,United Kingdom,2016,6,0
18044,Affiliates,N,United Kingdom,2013,3,0
18045,Direct,Y,United Kingdom,2017,6,1
18046,SEO,Y,United Kingdom,2013,4,1
18047,Direct,N,United Kingdom,2016,5,0
18048,Affiliates,Y,United Kingdom,2013,9,1
18049,PPC Brand,N,United Kingdom,2014,3,0
18050,Direct,N,United Kingdom,2014,4,0
18051,SEO,Y,Other,2018,11,1
18052,Direct,N,United Kingdom,2018,4,0
18053,Display,N,Ireland,2018,4,0
18054,Display,N,United Kingdom,2018,7,0
18055,Display,N,United Kingdom,2018,3,0
18056,Display,N,United Kingdom,2018,3,0
18057,Direct,N,Ireland,2013,4,0
18058,Direct,Y,United Kingdom,2017,11,1
18059,Direct,N,United Kingdom,2017,6,0
18060,SEO,Y,United Kingdom,2017,6,1
18061,Direct,Y,United Kingdom,2018,1,1
18062,SEO,Y,United Kingdom,2017,10,1
18063,PPC (inc Competitor),N,United Kingdom,2017,4,0
18064,Direct,N,United Kingdom,2017,3,0
18065,PPC Brand,N,United Kingdom,2016,2,0
18066,SEO,N,United Kingdom,2014,12,0
18067,Affiliates,Y,United Kingdom,2017,3,1
18068,SEO,Y,United Kingdom,2017,1,1
18069,Direct,Y,Other,2018,5,1
18070,Direct,Y,Other,2018,7,1
18071,SEO,N,United Kingdom,2016,9,0
18072,SEO,N,United Kingdom,2017,2,0
18073,SEO,N,Ireland,2017,3,0
18074,Direct,N,United Kingdom,2018,6,0
18075,Direct,Y,United Kingdom,2018,9,1
18076,Direct,Y,United Kingdom,2018,4,1
18077,PPC Brand,Y,United Kingdom,2018,6,1
18078,Direct,N,United Kingdom,2018,4,0
18079,Affiliates,N,United Kingdom,2018,8,0
18080,Affiliates,N,United Kingdom,2018,5,0
18081,SEO,N,Ireland,2018,4,0
18082,Direct,N,Ireland,2018,3,0
18083,Direct,N,United Kingdom,2018,4,0
18084,Direct,N,Ireland,2018,6,0
18085,Direct,N,United Kingdom,2018,6,0
18086,SEO,N,United Kingdom,2018,8,0
18087,SEO,N,United Kingdom,2018,6,0
18088,SEO,N,Ireland,2018,4,0
18089,Affiliates,N,United Kingdom,2018,4,0
18090,Direct,N,United Kingdom,2018,4,0
18091,Direct,N,United Kingdom,2018,5,0
18092,PPC Brand,N,United Kingdom,2018,4,0
18093,SEO,N,United Kingdom,2018,5,0
18094,PPC Brand,N,United Kingdom,2018,3,0
18095,Direct,N,United Kingdom,2018,7,0
18096,PPC (inc Competitor),Y,United Kingdom,2014,6,1
18097,PPC (inc Competitor),N,United Kingdom,2018,3,0
18098,Direct,N,United Kingdom,2014,4,0
18099,SEO,N,United Kingdom,2018,4,0
18100,SEO,N,Ireland,2017,4,0
18101,Affiliates,N,United Kingdom,2016,6,0
18102,Direct,N,United Kingdom,2016,4,0
18103,SEO,N,United Kingdom,2018,4,0
18104,Direct,N,United Kingdom,2018,4,0
18105,Direct,N,United Kingdom,2018,4,0
18106,PPC Brand,N,United Kingdom,2016,6,0
18107,Direct,N,United Kingdom,2013,4,0
18108,PPC (inc Competitor),N,United Kingdom,2011,4,0
18109,Direct,N,United Kingdom,2009,9,0
18110,Affiliates,N,United Kingdom,2017,2,0
18111,SEO,N,United Kingdom,2013,8,0
18112,Direct,N,United Kingdom,2016,2,0
18113,Direct,N,United Kingdom,2015,5,0
18114,Other,Y,United Kingdom,2003,10,1
18115,Other,N,United Kingdom,2015,7,0
18116,SEO,Y,United Kingdom,2008,3,1
18117,Other,N,Ireland,2016,11,0
18118,PPC Brand,N,Ireland,2017,3,0
18119,Direct,Y,United Kingdom,2015,3,1
18120,SEO,N,United Kingdom,2018,5,0
18121,Direct,N,Ireland,2018,4,0
18122,Affiliates,Y,United Kingdom,2009,9,1
18123,Display,N,Ireland,2018,2,0
18124,Direct,N,Ireland,2017,11,0
18125,PPC Brand,Y,United Kingdom,2018,3,1
18126,Direct,Y,United Kingdom,2015,8,1
18127,SEO,N,United Kingdom,2014,7,0
18128,Direct,Y,United Kingdom,2012,5,1
18129,PPC Brand,Y,United Kingdom,2011,7,1
18130,PPC Brand,Y,United Kingdom,2011,3,1
18131,Direct,Y,United Kingdom,2017,12,1
18132,Direct,N,Ireland,2001,2,0
18133,Direct,N,United Kingdom,2016,12,0
18134,Direct,Y,Other,2018,2,1
18135,PPC Brand,N,United Kingdom,2018,1,0
18136,Affiliates,Y,United Kingdom,2005,5,1
18137,PPC (inc Competitor),N,United Kingdom,2014,3,0
18138,SEO,N,United Kingdom,2013,10,0
18139,Affiliates,N,United Kingdom,2012,4,0
18140,Direct,N,United Kingdom,2016,4,0
18141,SEO,N,United Kingdom,2013,2,0
18142,Social,N,United Kingdom,2016,6,0
18143,Direct,N,United Kingdom,2012,6,0
18144,Direct,Y,United Kingdom,2018,11,1
18145,Social,N,United Kingdom,2013,2,0
18146,Social,N,United Kingdom,2013,4,0
18147,Affiliates,Y,United Kingdom,2010,5,1
18148,PPC (inc Competitor),N,United Kingdom,2014,2,0
18149,Social,N,United Kingdom,2017,4,0
18150,Affiliates,Y,United Kingdom,2016,7,1
18151,PPC Brand,N,Ireland,2011,4,0
18152,PPC Brand,N,Ireland,2015,6,0
18153,Affiliates,N,Other,2018,4,0
18154,Display,N,United Kingdom,2018,4,0
18155,Display,N,United Kingdom,2018,11,0
18156,Affiliates,Y,Ireland,2015,4,1
18157,Display,N,United Kingdom,2016,4,0
18158,SEO,Y,Other,2017,7,1
18159,Direct,N,United Kingdom,2018,6,0
18160,Direct,N,Ireland,2000,6,0
18161,Direct,N,Ireland,2018,3,0
18162,SEO,Y,United Kingdom,2016,6,1
18163,SEO,N,Ireland,2009,1,0
18164,SEO,N,United Kingdom,2016,1,0
18165,Social,N,United Kingdom,2017,3,0
18166,PPC (inc Competitor),N,United Kingdom,2017,5,0
18167,SEO,Y,United Kingdom,2016,11,1
18168,PPC Brand,N,United Kingdom,2016,4,0
18169,Direct,N,United Kingdom,2015,4,0
18170,Direct,N,United Kingdom,2017,8,0
18171,Direct,N,United Kingdom,2018,10,0
18172,PPC (inc Competitor),N,United Kingdom,2017,4,0
18173,SEO,Y,United Kingdom,2018,11,1
18174,PPC Brand,Y,United Kingdom,2015,5,1
18175,PPC Brand,N,United Kingdom,2016,8,0
18176,Affiliates,Y,United Kingdom,2017,2,1
18177,Affiliates,Y,United Kingdom,2017,10,1
18178,PPC Brand,N,United Kingdom,2015,4,0
18179,SEO,N,Ireland,2017,8,0
18180,Direct,Y,Other,2018,7,1
18181,Direct,Y,United Kingdom,2018,4,1
18182,Social,Y,United Kingdom,2018,4,1
18183,PPC Brand,Y,United Kingdom,2018,6,1
18184,Direct,N,United Kingdom,2018,4,0
18185,Direct,N,Ireland,2018,3,0
18186,PPC Brand,N,United Kingdom,2018,4,0
18187,SEO,N,United Kingdom,2018,3,0
18188,PPC Brand,N,United Kingdom,2018,3,0
18189,PPC (inc Competitor),N,Ireland,2018,7,0
18190,Affiliates,Y,United Kingdom,2012,4,1
18191,PPC Brand,N,United Kingdom,2018,6,0
18192,PPC Brand,N,United Kingdom,2018,9,0
18193,Direct,N,Ireland,2018,8,0
18194,Direct,N,United Kingdom,2018,7,0
18195,Affiliates,N,United Kingdom,2018,8,0
18196,PPC (inc Competitor),N,United Kingdom,2018,9,0
18197,PPC (inc Competitor),N,United Kingdom,2018,4,0
18198,Direct,N,United Kingdom,2018,4,0
18199,Affiliates,N,United Kingdom,2018,6,0
18200,Direct,N,United Kingdom,2018,4,0
18201,Direct,N,United Kingdom,2018,4,0
18202,Direct,N,United Kingdom,2018,7,0
18203,Affiliates,N,United Kingdom,2018,4,0
18204,Affiliates,Y,United Kingdom,2018,2,1
18205,Affiliates,Y,United Kingdom,2012,7,1
18206,Direct,N,United Kingdom,2016,3,0
18207,SEO,N,United Kingdom,2014,6,0
18208,Direct,N,United Kingdom,2015,2,0
18209,SEO,N,United Kingdom,2014,12,0
18210,Direct,N,United Kingdom,2016,10,0
18211,Display,N,United Kingdom,2018,1,0
18212,SEO,N,United Kingdom,2016,1,0
18213,SEO,N,Ireland,2018,10,0
18214,PPC Brand,N,United Kingdom,2018,10,0
18215,Affiliates,N,United Kingdom,2018,10,0
18216,Affiliates,N,United Kingdom,2011,4,0
18217,PPC Brand,N,United Kingdom,2016,9,0
18218,SEO,N,United Kingdom,2018,3,0
18219,PPC (inc Competitor),N,United Kingdom,2018,4,0
18220,Affiliates,Y,United Kingdom,2018,9,1
18221,Direct,Y,Ireland,2004,2,1
18222,Direct,N,United Kingdom,2018,3,0
18223,PPC (inc Competitor),N,United Kingdom,2017,5,0
18224,Affiliates,N,United Kingdom,2018,3,0
18225,PPC (inc Competitor),N,United Kingdom,2018,4,0
18226,Affiliates,N,United Kingdom,2018,4,0
18227,PPC (inc Competitor),N,United Kingdom,2018,4,0
18228,Affiliates,N,United Kingdom,2016,6,0
18229,PPC (inc Competitor),N,United Kingdom,2018,5,0
18230,Direct,N,Ireland,2017,3,0
18231,Affiliates,N,United Kingdom,2017,1,0
18232,Affiliates,Y,Ireland,2018,8,1
18233,SEO,N,United Kingdom,2018,3,0
18234,Affiliates,Y,United Kingdom,2016,11,1
18235,Other,N,United Kingdom,2018,6,0
18236,Other,N,Ireland,2017,7,0
18237,Other,N,United Kingdom,2005,9,0
18238,Direct,N,Ireland,2005,12,0
18239,Other,N,United Kingdom,2016,2,0
18240,Direct,N,United Kingdom,2014,4,0
18241,Direct,Y,United Kingdom,2013,4,1
18242,SEO,N,United Kingdom,2014,5,0
18243,PPC Brand,N,Ireland,2016,2,0
18244,PPC Brand,Y,United Kingdom,2010,6,1
18245,SEO,N,United Kingdom,2010,6,0
18246,PPC (inc Competitor),N,United Kingdom,2018,11,0
18247,Affiliates,Y,United Kingdom,2015,10,1
18248,Direct,N,United Kingdom,2018,6,0
18249,Direct,N,United Kingdom,2018,11,0
18250,PPC (inc Competitor),N,United Kingdom,2018,6,0
18251,Direct,Y,United Kingdom,2018,7,1
18252,Direct,Y,United Kingdom,2016,8,1
18253,PPC (inc Competitor),Y,United Kingdom,2018,1,1
18254,Direct,Y,United Kingdom,2016,5,1
18255,PPC (inc Competitor),Y,United Kingdom,2018,3,1
18256,PPC (inc Competitor),N,United Kingdom,2016,3,0
18257,Direct,N,United Kingdom,2008,4,0
18258,SEO,Y,Other,2018,2,1
18259,Affiliates,Y,United Kingdom,2014,6,1
18260,PPC Brand,N,United Kingdom,2012,9,0
18261,Affiliates,Y,United Kingdom,2007,5,1
18262,Direct,N,United Kingdom,2012,11,0
18263,Direct,N,United Kingdom,2016,2,0
18264,Direct,Y,United Kingdom,2014,12,1
18265,PPC (inc Competitor),N,United Kingdom,2016,4,0
18266,Direct,N,United Kingdom,2014,4,0
18267,Direct,Y,United Kingdom,2014,3,1
18268,Affiliates,N,United Kingdom,2012,4,0
18269,Direct,N,United Kingdom,2018,4,0
18270,Direct,N,United Kingdom,2017,4,0
18271,SEO,Y,United Kingdom,2007,9,1
18272,Affiliates,Y,United Kingdom,2015,9,1
18273,Affiliates,Y,United Kingdom,2015,1,1
18274,SEO,Y,United Kingdom,2018,1,1
18275,PPC Brand,N,United Kingdom,2017,1,0
18276,Affiliates,Y,United Kingdom,2015,3,1
18277,Direct,Y,United Kingdom,2017,7,1
18278,Affiliates,Y,United Kingdom,2017,9,1
18279,Affiliates,Y,United Kingdom,2017,3,1
18280,PPC Brand,N,United Kingdom,2015,8,0
18281,Affiliates,Y,United Kingdom,2016,3,1
18282,Affiliates,Y,United Kingdom,2017,1,1
18283,Display,N,Ireland,2018,3,0
18284,Social,N,United Kingdom,2018,12,0
18285,SEO,N,United Kingdom,2014,6,0
18286,Direct,N,United Kingdom,2014,4,0
18287,PPC Brand,N,United Kingdom,2012,10,0
18288,Affiliates,N,United Kingdom,2013,4,0
18289,PPC Brand,N,United Kingdom,2012,5,0
18290,Direct,N,United Kingdom,2007,2,0
18291,Direct,N,United Kingdom,2014,4,0
18292,Direct,Y,United Kingdom,2017,10,1
18293,PPC (inc Competitor),N,United Kingdom,2014,2,0
18294,Direct,N,United Kingdom,2018,1,0
18295,Affiliates,N,United Kingdom,2006,12,0
18296,Direct,N,United Kingdom,2014,4,0
18297,PPC Brand,N,United Kingdom,2016,7,0
18298,Social,Y,United Kingdom,2016,4,1
18299,Direct,N,Ireland,2005,3,0
18300,SEO,N,Ireland,2012,3,0
18301,Social,N,United Kingdom,2018,12,0
18302,SEO,N,United Kingdom,2018,10,0
18303,Direct,Y,United Kingdom,2016,12,1
18304,SEO,N,United Kingdom,2017,2,0
18305,SEO,Y,United Kingdom,2018,12,1
18306,SEO,N,United Kingdom,2016,4,0
18307,RAE,N,United Kingdom,2018,10,0
18308,PPC (inc Competitor),N,United Kingdom,2018,8,0
18309,Affiliates,N,United Kingdom,2018,2,0
18310,PPC Brand,Y,United Kingdom,2018,7,1
18311,Direct,N,United Kingdom,2018,3,0
18312,Affiliates,N,United Kingdom,2018,4,0
18313,Direct,N,United Kingdom,2018,3,0
18314,SEO,N,United Kingdom,2018,8,0
18315,Direct,N,United Kingdom,2018,8,0
18316,Direct,N,United Kingdom,2018,9,0
18317,PPC Brand,N,United Kingdom,2018,6,0
18318,Direct,N,United Kingdom,2018,6,0
18319,PPC Brand,N,United Kingdom,2018,4,0
18320,Direct,N,Ireland,2018,3,0
18321,Direct,N,United Kingdom,2018,5,0
18322,Direct,N,United Kingdom,2018,6,0
18323,Direct,N,Ireland,2018,6,0
18324,SEO,N,United Kingdom,2018,4,0
18325,Display,N,United Kingdom,2018,8,0
18326,PPC Brand,N,United Kingdom,2014,5,0
18327,Display,N,Ireland,2015,11,0
18328,Direct,Y,United Kingdom,2018,1,1
18329,Affiliates,Y,United Kingdom,2018,2,1
18330,PPC Brand,N,United Kingdom,2016,12,0
18331,Affiliates,Y,United Kingdom,2018,3,1
18332,Affiliates,Y,United Kingdom,2017,11,1
18333,Affiliates,N,United Kingdom,2018,10,0
18334,Direct,N,Ireland,2012,2,0
18335,Direct,N,United Kingdom,2015,8,0
18336,Direct,N,United Kingdom,2017,4,0
18337,Direct,N,United Kingdom,2017,1,0
18338,SEO,N,United Kingdom,2015,3,0
18339,PPC (inc Competitor),N,United Kingdom,2018,10,0
18340,Affiliates,Y,United Kingdom,2007,12,1
18341,PPC Brand,N,United Kingdom,2016,4,0
18342,PPC Brand,Y,United Kingdom,2017,6,1
18343,SEO,N,United Kingdom,2017,4,0
18344,Direct,N,Ireland,2014,5,0
18345,Affiliates,N,United Kingdom,2016,4,0
18346,Direct,Y,United Kingdom,2014,4,1
18347,PPC Brand,N,United Kingdom,2016,2,0
18348,Direct,Y,United Kingdom,2016,5,1
18349,Direct,N,United Kingdom,2015,4,0
18350,SEO,Y,United Kingdom,2017,4,1
18351,Affiliates,Y,United Kingdom,2015,3,1
18352,Direct,N,United Kingdom,2017,3,0
18353,Affiliates,N,United Kingdom,2017,4,0
18354,Direct,Y,United Kingdom,2015,8,1
18355,PPC Brand,Y,United Kingdom,2018,11,1
18356,Affiliates,Y,United Kingdom,2015,1,1
18357,SEO,Y,United Kingdom,2017,1,1
18358,Other,N,Ireland,2010,2,0
18359,Other,N,United Kingdom,2018,1,0
18360,PPC Brand,N,United Kingdom,2017,1,0
18361,PPC Brand,N,United Kingdom,2016,4,0
18362,PPC Brand,N,United Kingdom,2018,2,0
18363,Direct,Y,United Kingdom,2017,9,1
18364,Direct,N,United Kingdom,2017,8,0
18365,Affiliates,N,Ireland,2012,9,0
18366,PPC (inc Competitor),N,United Kingdom,2013,8,0
18367,Direct,N,United Kingdom,2012,9,0
18368,Direct,N,Ireland,2014,8,0
18369,PPC Brand,N,United Kingdom,2010,6,0
18370,PPC Brand,Y,United Kingdom,2018,6,1
18371,Affiliates,N,Ireland,2015,4,0
18372,Direct,N,Ireland,2008,6,0
18373,PPC Brand,N,United Kingdom,2016,9,0
18374,Direct,Y,United Kingdom,2018,6,1
18375,Affiliates,N,United Kingdom,2015,8,0
18376,Direct,N,United Kingdom,2016,8,0
18377,SEO,Y,United Kingdom,2018,7,1
18378,PPC Brand,Y,United Kingdom,2018,7,1
18379,PPC Brand,N,United Kingdom,2018,4,0
18380,PPC Brand,N,United Kingdom,2018,6,0
18381,Affiliates,Y,United Kingdom,2018,9,1
18382,Direct,Y,United Kingdom,2016,4,1
18383,Direct,Y,United Kingdom,2018,9,1
18384,Affiliates,N,Ireland,2012,4,0
18385,Affiliates,N,Ireland,2014,11,0
18386,PPC Brand,N,United Kingdom,2016,1,0
18387,Affiliates,N,United Kingdom,2017,3,0
18388,Affiliates,Y,United Kingdom,2013,7,1
18389,Affiliates,Y,United Kingdom,2015,2,1
18390,Social,N,United Kingdom,2012,9,0
18391,Direct,N,United Kingdom,2018,7,0
18392,Affiliates,N,United Kingdom,2018,3,0
18393,Display,N,United Kingdom,2010,9,0
18394,SEO,N,United Kingdom,2015,3,0
18395,Direct,N,United Kingdom,2014,4,0
18396,Direct,N,United Kingdom,2016,6,0
18397,Direct,Y,United Kingdom,2010,3,1
18398,Social,N,United Kingdom,2016,6,0
18399,SEO,N,United Kingdom,2009,8,0
18400,Direct,N,United Kingdom,2013,4,0
18401,PPC Brand,N,United Kingdom,2008,6,0
18402,PPC Brand,Y,United Kingdom,2018,4,1
18403,Direct,N,United Kingdom,2017,4,0
18404,Direct,N,United Kingdom,2016,6,0
18405,SEO,N,Ireland,2012,6,0
18406,PPC (inc Competitor),N,United Kingdom,2017,6,0
18407,SEO,Y,Other,2018,8,1
18408,Social,Y,Ireland,2014,6,1
18409,SEO,N,United Kingdom,2011,5,0
18410,SEO,N,Ireland,2007,1,0
18411,Direct,Y,United Kingdom,2018,5,1
18412,Direct,N,Ireland,2018,2,0
18413,SEO,N,United Kingdom,2018,9,0
18414,Affiliates,N,United Kingdom,2018,8,0
18415,Direct,N,United Kingdom,2018,9,0
18416,PPC (inc Competitor),N,United Kingdom,2018,6,0
18417,Direct,N,United Kingdom,2014,12,0
18418,Social,N,United Kingdom,2018,3,0
18419,Display,N,United Kingdom,2018,7,0
18420,Affiliates,N,United Kingdom,2018,6,0
18421,PPC Brand,N,United Kingdom,2018,7,0
18422,PPC Brand,N,United Kingdom,2012,5,0
18423,Direct,N,United Kingdom,2018,5,0
18424,Social,N,United Kingdom,2018,3,0
18425,Affiliates,N,United Kingdom,2018,8,0
18426,Direct,N,United Kingdom,2018,6,0
18427,Direct,N,United Kingdom,2018,4,0
18428,Affiliates,Y,United Kingdom,2018,2,1
18429,PPC Brand,Y,United Kingdom,2018,5,1
18430,Direct,N,United Kingdom,2018,6,0
18431,Direct,N,Ireland,2017,3,0
18432,Affiliates,N,United Kingdom,2017,1,0
18433,Direct,N,Ireland,2014,10,0
18434,Direct,N,Ireland,2017,3,0
18435,Direct,N,Ireland,2007,3,0
18436,PPC Brand,N,Ireland,2017,1,0
18437,Direct,N,Ireland,2001,6,0
18438,Direct,N,United Kingdom,2017,6,0
18439,Affiliates,N,United Kingdom,2017,11,0
18440,SEO,N,United Kingdom,2011,10,0
18441,Affiliates,N,United Kingdom,2017,4,0
18442,Direct,N,United Kingdom,2017,7,0
18443,SEO,N,United Kingdom,2011,11,0
18444,Direct,N,Ireland,2012,4,0
18445,PPC (inc Competitor),N,United Kingdom,2018,3,0
18446,PPC Brand,N,United Kingdom,2018,3,0
18447,PPC Brand,N,United Kingdom,2018,3,0
18448,PPC (inc Competitor),N,United Kingdom,2017,4,0
18449,Direct,N,United Kingdom,2013,2,0
18450,SEO,N,United Kingdom,2018,4,0
18451,PPC Brand,N,United Kingdom,2018,4,0
18452,SEO,N,United Kingdom,2018,3,0
18453,Direct,N,United Kingdom,2018,4,0
18454,Affiliates,N,United Kingdom,2018,6,0
18455,Direct,N,United Kingdom,2005,9,0
18456,PPC Brand,N,United Kingdom,2011,7,0
18457,Direct,N,Ireland,2012,5,0
18458,Direct,N,United Kingdom,2018,6,0
18459,Direct,N,United Kingdom,2010,9,0
18460,Direct,N,United Kingdom,2018,10,0
18461,Direct,Y,United Kingdom,2015,3,1
18462,Other,N,United Kingdom,2005,11,0
18463,Other,N,United Kingdom,2007,3,0
18464,Other,N,United Kingdom,2014,4,0
18465,SEO,N,United Kingdom,2018,9,0
18466,SEO,N,Ireland,2013,3,0
18467,SEO,N,Ireland,2006,9,0
18468,Affiliates,N,United Kingdom,2017,4,0
18469,Direct,N,United Kingdom,2017,8,0
18470,Affiliates,Y,United Kingdom,2015,11,1
18471,Affiliates,Y,United Kingdom,2013,4,1
18472,Direct,N,Ireland,2012,3,0
18473,SEO,Y,United Kingdom,2016,9,1
18474,Affiliates,Y,United Kingdom,2008,3,1
18475,SEO,Y,United Kingdom,2018,12,1
18476,SEO,N,United Kingdom,2014,4,0
18477,Direct,N,United Kingdom,2017,5,0
18478,Direct,Y,United Kingdom,2010,4,1
18479,Affiliates,Y,United Kingdom,2015,12,1
18480,Affiliates,N,United Kingdom,2014,4,0
18481,Direct,Y,United Kingdom,2016,5,1
18482,Affiliates,Y,United Kingdom,2018,4,1
18483,PPC Brand,Y,United Kingdom,2016,4,1
18484,SEO,Y,United Kingdom,2018,7,1
18485,Direct,N,Ireland,2015,7,0
18486,PPC Brand,Y,United Kingdom,2018,3,1
18487,Direct,N,United Kingdom,2015,12,0
18488,Direct,Y,United Kingdom,2016,7,1
18489,Affiliates,N,Other,2018,6,0
18490,Affiliates,Y,United Kingdom,2015,10,1
18491,PPC (inc Competitor),N,United Kingdom,2008,3,0
18492,Affiliates,Y,Other,2013,10,1
18493,Direct,N,United Kingdom,2018,4,0
18494,Affiliates,N,United Kingdom,2013,4,0
18495,SEO,N,Ireland,2014,9,0
18496,PPC Brand,N,United Kingdom,2012,4,0
18497,Direct,Y,United Kingdom,2006,6,1
18498,Direct,Y,United Kingdom,2016,4,1
18499,Affiliates,N,United Kingdom,2011,7,0
18500,SEO,Y,United Kingdom,2018,11,1
18501,PPC Brand,N,United Kingdom,2011,5,0
18502,Affiliates,Y,United Kingdom,2010,3,1
18503,PPC (inc Competitor),N,United Kingdom,2016,3,0
18504,Direct,N,United Kingdom,2017,9,0
18505,PPC (inc Competitor),N,United Kingdom,2011,4,0
18506,Direct,N,United Kingdom,2017,3,0
18507,Direct,Y,United Kingdom,2018,8,1
18508,Affiliates,Y,United Kingdom,2015,11,1
18509,Affiliates,Y,United Kingdom,2016,8,1
18510,Affiliates,N,United Kingdom,2011,4,0
18511,PPC Brand,N,United Kingdom,2017,4,0
18512,Direct,N,United Kingdom,2017,5,0
18513,Affiliates,N,United Kingdom,2017,6,0
18514,Direct,Y,United Kingdom,2016,8,1
18515,SEO,N,United Kingdom,2016,12,0
18516,Affiliates,N,United Kingdom,2017,6,0
18517,Affiliates,Y,United Kingdom,2012,4,1
18518,PPC Brand,N,United Kingdom,2017,6,0
18519,Affiliates,N,United Kingdom,2017,4,0
18520,Social,N,United Kingdom,2017,1,0
18521,Social,N,United Kingdom,2018,6,0
18522,Direct,N,United Kingdom,2013,11,0
18523,Direct,N,United Kingdom,2009,1,0
18524,Display,Y,United Kingdom,2018,8,1
18525,Display,N,United Kingdom,2018,4,0
18526,Display,N,United Kingdom,2018,2,0
18527,Direct,N,United Kingdom,2017,4,0
18528,Affiliates,N,United Kingdom,2012,4,0
